targetid,field,ra,dec,z,zerr,spectype,flux_r,flux_g,comoving_mpc
39089837550101166,DESI-COSMOS-v2.0,149.969747,3.064286,0.752959,0.000018,GALAXY,,,2728.42
39089837550267733,DESI-COSMOS-v2.0,150.509225,3.397288,0.000461,0.000023,STAR,,,0.00
39089837550232431,DESI-COSMOS-v2.0,150.470517,3.412957,0.397700,0.000014,GALAXY,,,1585.34
39089837550078246,DESI-COSMOS-v2.0,149.966190,3.047176,0.485131,0.000016,GALAXY,,,1888.03
39089837550254470,DESI-COSMOS-v2.0,150.489662,3.533475,0.998733,0.000032,GALAXY,,,3390.57
39089837550134898,DESI-COSMOS-v2.0,150.010546,3.045740,0.135661,0.000051,GALAXY,,,578.86
39089837550106680,DESI-COSMOS-v2.0,149.980672,3.099398,0.124923,0.000024,GALAXY,,,533.45
39089837550114777,DESI-COSMOS-v2.0,150.010567,3.158046,0.365013,0.000013,GALAXY,,,1466.48
39089837550136999,DESI-COSMOS-v2.0,150.102540,3.159347,0.152975,0.000023,GALAXY,,,648.54
39089837550247067,DESI-COSMOS-v2.0,150.588796,3.453934,0.210948,0.000010,GALAXY,,,881.71
39089837550273795,DESI-COSMOS-v2.0,150.088633,3.235009,1.066624,0.000047,GALAXY,,,3557.43
39089837550235369,DESI-COSMOS-v2.0,150.550689,3.395942,0.211228,0.000016,GALAXY,,,881.71
39089837550129019,DESI-COSMOS-v2.0,150.005032,2.988222,0.727507,0.000027,GALAXY,,,2655.58
39089837550134024,DESI-COSMOS-v2.0,150.100520,2.899008,0.998875,0.000044,GALAXY,,,3390.57
39089837550132669,DESI-COSMOS-v2.0,150.208725,3.057735,0.732555,0.000040,GALAXY,,,2670.23
39089837550133603,DESI-COSMOS-v2.0,150.043840,3.008820,0.131168,0.000003,GALAXY,,,558.25
39089837550122822,DESI-COSMOS-v2.0,150.043618,2.853798,0.001210,0.000027,STAR,,,4.39
39089837550142867,DESI-COSMOS-v2.0,150.008131,3.015632,0.355745,0.000004,GALAXY,,,1433.67
39089837550111128,DESI-COSMOS-v2.0,150.221824,2.991644,1.623448,0.000302,GALAXY,,,4709.35
39089837550125265,DESI-COSMOS-v2.0,150.178599,2.948497,0.737940,0.000032,GALAXY,,,2684.85
39089837550120135,DESI-COSMOS-v2.0,150.307978,2.959721,0.324386,0.000014,GALAXY,,,1315.65
39089837550138323,DESI-COSMOS-v2.0,150.278700,3.012946,0.800231,0.000054,GALAXY,,,2862.47
39089837550117399,DESI-COSMOS-v2.0,150.075578,3.028457,0.250068,0.000032,GALAXY,,,1034.52
39089837550133176,DESI-COSMOS-v2.0,150.230849,2.961585,0.730503,0.000087,GALAXY,,,2664.38
39089837550147627,DESI-COSMOS-v2.0,150.008873,2.971322,0.608160,0.000019,GALAXY,,,2290.40
39089837550143059,DESI-COSMOS-v2.0,150.150920,2.960952,0.209485,0.000005,GALAXY,,,873.79
39089837550134337,DESI-COSMOS-v2.0,150.087177,2.981759,0.191557,0.000013,GALAXY,,,806.11
39089837550120387,DESI-COSMOS-v2.0,150.139271,3.026781,1.093917,0.000039,GALAXY,,,3621.89
39089837550124241,DESI-COSMOS-v2.0,150.250737,3.106004,0.452945,0.000019,GALAXY,,,1778.48
39089837550078781,DESI-COSMOS-v2.0,149.999656,2.960325,0.074814,0.000015,GALAXY,,,323.88
39089837550123431,DESI-COSMOS-v2.0,150.159791,2.997215,0.251418,0.000011,GALAXY,,,1038.40
39089837550112773,DESI-COSMOS-v2.0,150.268039,3.071643,1.180365,0.000082,GALAXY,,,3820.76
39089837550111024,DESI-COSMOS-v2.0,150.174381,3.052151,0.447111,0.000029,GALAXY,,,1757.70
39089837550137234,DESI-COSMOS-v2.0,150.176224,2.899938,0.223276,0.000012,GALAXY,,,929.07
39089837550135702,DESI-COSMOS-v2.0,150.036858,3.027476,1.325955,0.000103,GALAXY,,,4137.27
39089837550132680,DESI-COSMOS-v2.0,150.224182,3.052310,1.253216,0.000082,GALAXY,,,3982.20
39089837550110180,DESI-COSMOS-v2.0,150.467408,3.172294,0.029834,0.000001,GALAXY,,,130.91
39089837550123171,DESI-COSMOS-v2.0,150.191818,2.700995,0.000877,0.000014,STAR,,,4.39
39089837550119909,DESI-COSMOS-v2.0,150.158583,2.774722,1.043749,0.000154,GALAXY,,,3501.72
39089837550129382,DESI-COSMOS-v2.0,150.316961,3.092495,1.285344,0.000095,GALAXY,,,4050.94
39089837550145115,DESI-COSMOS-v2.0,150.220017,2.772438,0.881978,0.000058,GALAXY,,,3087.59
39089837550250329,DESI-COSMOS-v2.0,150.342637,3.116280,0.535404,0.000025,GALAXY,,,2055.14
39089837550117091,DESI-COSMOS-v2.0,150.403896,3.115840,0.936303,0.000052,GALAXY,,,3230.00
39089837550237640,DESI-COSMOS-v2.0,150.464716,3.055113,0.029461,0.000004,GALAXY,,,126.57
39089837550128305,DESI-COSMOS-v2.0,150.370988,3.045443,0.191832,0.000039,GALAXY,,,806.11
39089837550143390,DESI-COSMOS-v2.0,150.353234,2.968777,0.561694,0.000009,GALAXY,,,2143.34
39089837550123813,DESI-COSMOS-v2.0,150.131730,2.689775,0.249594,0.000011,GALAXY,,,1034.52
39089837550121781,DESI-COSMOS-v2.0,150.486660,3.213291,0.975742,0.000112,GALAXY,,,3332.63
39089837550143760,DESI-COSMOS-v2.0,150.209684,2.729127,0.247631,0.000023,GALAXY,,,1026.76
39089837550133010,DESI-COSMOS-v2.0,150.203050,2.688026,0.851243,0.000020,GALAXY,,,3003.77
39089837550110193,DESI-COSMOS-v2.0,150.477444,3.153296,0.609796,0.000026,GALAXY,,,2296.70
39089837550116989,DESI-COSMOS-v2.0,150.397760,3.139205,0.251854,0.000006,GALAXY,,,1042.27
39089837550129989,DESI-COSMOS-v2.0,150.455066,3.091930,0.675208,0.000026,GALAXY,,,2497.51
39089837550125550,DESI-COSMOS-v2.0,150.377371,3.062470,0.198116,0.000005,GALAXY,,,830.07
39089837550132422,DESI-COSMOS-v2.0,150.253600,3.214792,0.978135,0.000100,GALAXY,,,3337.70
39089837550241752,DESI-COSMOS-v2.0,150.374607,3.354625,0.536911,0.000029,GALAXY,,,2061.72
39089837550114197,DESI-COSMOS-v2.0,150.220745,3.186490,0.000120,0.000007,STAR,,,0.00
39089837550266165,DESI-COSMOS-v2.0,150.356350,3.290057,0.392124,0.000015,GALAXY,,,1563.89
39089837550256393,DESI-COSMOS-v2.0,150.465794,3.347058,0.000598,0.000028,STAR,,,4.39
39089837550257210,DESI-COSMOS-v2.0,150.288292,3.335692,0.092913,0.000005,GALAXY,,,399.92
39089837550128181,DESI-COSMOS-v2.0,150.145286,3.192723,0.651259,0.000005,GALAXY,,,2424.27
39089837550272779,DESI-COSMOS-v2.0,150.337395,3.260517,0.574200,0.000046,GALAXY,,,2182.09
39089837550244734,DESI-COSMOS-v2.0,150.173478,3.258674,0.124655,0.000002,GALAXY,,,533.45
39089837550269281,DESI-COSMOS-v2.0,150.376645,3.288755,0.826499,0.000013,GALAXY,,,2935.04
39089837550257509,DESI-COSMOS-v2.0,150.159924,3.235056,1.518790,0.000062,GALAXY,,,4519.05
39089837550113911,DESI-COSMOS-v2.0,150.223197,3.213874,0.690195,0.000030,GALAXY,,,2542.75
39089837550246866,DESI-COSMOS-v2.0,150.557061,3.375542,0.187472,0.000015,GALAXY,,,786.09
39089837550126904,DESI-COSMOS-v2.0,150.269155,3.130801,0.535197,0.000033,GALAXY,,,2055.14
39089837550255603,DESI-COSMOS-v2.0,150.433365,3.295540,0.956887,0.000031,GALAXY,,,3284.18
39089837550241505,DESI-COSMOS-v2.0,150.527186,3.272404,0.403034,0.000013,GALAXY,,,1603.15
39089837550232104,DESI-COSMOS-v2.0,150.466169,3.286402,0.188117,0.000003,GALAXY,,,790.09
39089837550114910,DESI-COSMOS-v2.0,150.311121,3.168483,1.220547,0.000046,GALAXY,,,3912.24
39089837550117893,DESI-COSMOS-v2.0,150.323632,3.241423,0.430558,0.000010,GALAXY,,,1701.96
39089837550270916,DESI-COSMOS-v2.0,150.396761,3.250611,1.205476,0.000057,GALAXY,,,3876.79
39089837550243281,DESI-COSMOS-v2.0,150.430852,3.235012,0.051983,0.000003,GALAXY,,,225.76
39089837550246206,DESI-COSMOS-v2.0,150.397354,3.332585,1.758838,0.001443,QSO,,,4943.60
39089837550271534,DESI-COSMOS-v2.0,150.228046,3.258399,0.217594,0.000023,GALAXY,,,909.38
39089837550145100,DESI-COSMOS-v2.0,150.410485,3.219279,0.962371,0.000085,GALAXY,,,3296.98
39089837550120455,DESI-COSMOS-v2.0,150.313261,3.207782,0.211367,0.000029,GALAXY,,,881.71
39089837550139688,DESI-COSMOS-v2.0,150.238134,3.152952,0.883307,0.000080,GALAXY,,,3090.27
39089837550141986,DESI-COSMOS-v2.0,150.350524,2.858160,1.141115,0.000082,GALAXY,,,3731.78
39089837550123109,DESI-COSMOS-v2.0,150.311498,2.661770,1.445376,0.000083,GALAXY,,,4377.27
39089837550120754,DESI-COSMOS-v2.0,150.300749,2.604529,0.502385,0.000022,GALAXY,,,1945.40
39089837550135388,DESI-COSMOS-v2.0,150.252192,2.649937,1.332225,0.000098,GALAXY,,,4149.74
39089837550132145,DESI-COSMOS-v2.0,150.402800,2.953838,0.833599,0.000013,GALAXY,,,2957.14
39089837550141993,DESI-COSMOS-v2.0,150.362494,2.858275,0.250430,0.000012,GALAXY,,,1034.52
39089837550109844,DESI-COSMOS-v2.0,150.295643,2.857207,0.664479,0.000114,GALAXY,,,2464.07
39089837550213840,DESI-COSMOS-v2.0,150.372392,2.881412,0.124525,0.000003,GALAXY,,,533.45
39089837550140668,DESI-COSMOS-v2.0,150.266032,2.779672,1.253495,0.000034,GALAXY,,,3982.20
39089837550140945,DESI-COSMOS-v2.0,150.250519,2.806381,0.685417,0.000024,GALAXY,,,2527.71
39089837550127977,DESI-COSMOS-v2.0,150.248888,2.595718,0.649222,0.000039,GALAXY,,,2418.12
39089837550121895,DESI-COSMOS-v2.0,150.343573,2.759627,0.210003,0.000009,GALAXY,,,877.75
39089837550142926,DESI-COSMOS-v2.0,150.249181,2.619289,0.229288,0.000015,GALAXY,,,952.64
39089837550146748,DESI-COSMOS-v2.0,150.327045,2.845465,1.118911,0.000029,GALAXY,,,3680.71
39089837550130706,DESI-COSMOS-v2.0,150.309579,2.542934,0.779814,0.000086,GALAXY,,,2805.89
39089837550214492,DESI-COSMOS-v2.0,150.283662,2.600544,1.260188,0.000193,GALAXY,,,3997.34
39089837550110538,DESI-COSMOS-v2.0,150.280447,2.771429,0.219854,0.000005,GALAXY,,,917.26
39089837550114004,DESI-COSMOS-v2.0,150.266227,2.679531,0.695011,0.000027,GALAXY,,,2557.74
39089837550250578,DESI-COSMOS-v2.0,150.395941,3.495136,0.000693,0.000012,STAR,,,4.39
39089837550246753,DESI-COSMOS-v2.0,150.304469,3.423633,1.047990,0.000067,GALAXY,,,3511.46
39089837550255390,DESI-COSMOS-v2.0,150.235620,3.358853,0.122849,0.000004,GALAXY,,,525.17
39089837550255317,DESI-COSMOS-v2.0,150.218020,3.324906,0.290681,0.000030,GALAXY,,,1191.71
39089837550255775,DESI-COSMOS-v2.0,150.422604,3.539753,0.396502,0.000023,GALAXY,,,1581.77
39089837550237466,DESI-COSMOS-v2.0,150.425453,3.383545,0.189560,0.000021,GALAXY,,,798.11
39089837550270668,DESI-COSMOS-v2.0,150.378865,3.438401,0.280475,0.000015,GALAXY,,,1149.88
39089837550241959,DESI-COSMOS-v2.0,150.390530,3.435363,0.043958,0.000007,GALAXY,,,191.38
39089837550251701,DESI-COSMOS-v2.0,150.423258,3.505193,0.303552,0.000004,GALAXY,,,1240.81
39089837550258005,DESI-COSMOS-v2.0,150.374832,3.495166,1.081135,0.000077,GALAXY,,,3590.98
39089837550270825,DESI-COSMOS-v2.0,150.286367,3.369498,1.246399,0.000047,GALAXY,,,3967.01
39089837550130823,DESI-COSMOS-v2.0,150.003254,3.108611,0.122224,0.000007,GALAXY,,,521.02
39089837550126194,DESI-COSMOS-v2.0,150.046808,3.146401,0.689582,0.000017,GALAXY,,,2542.75
39089837550119320,DESI-COSMOS-v2.0,150.131671,3.169052,0.218703,0.000002,GALAXY,,,913.32
39089837550103705,DESI-COSMOS-v2.0,149.964710,3.096458,0.352420,0.000005,GALAXY,,,1419.03
39089837550245972,DESI-COSMOS-v2.0,150.442691,3.413996,0.222471,0.000014,GALAXY,,,925.14
39089837550249321,DESI-COSMOS-v2.0,150.471732,3.462854,0.000795,0.000015,STAR,,,4.39
39089837550112939,DESI-COSMOS-v2.0,150.095596,3.096710,0.000261,0.000007,STAR,,,0.00
39089837550260557,DESI-COSMOS-v2.0,150.052214,3.131417,0.023491,0.000004,GALAXY,,,100.52
39089837550261785,DESI-COSMOS-v2.0,150.439067,3.548902,0.734267,0.000026,GALAXY,,,2673.16
39089837550266758,DESI-COSMOS-v2.0,150.486007,3.547008,2.554043,0.000603,QSO,,,6052.93
39089837550256875,DESI-COSMOS-v2.0,149.986335,3.074519,0.347130,0.000008,GALAXY,,,1400.69
39089837550084958,DESI-COSMOS-v2.0,149.992274,3.111295,0.302913,0.000017,GALAXY,,,1237.04
39089837550250999,DESI-COSMOS-v2.0,150.014150,3.070029,0.194810,0.000024,GALAXY,,,818.10
39089837550117698,DESI-COSMOS-v2.0,150.071430,3.050540,0.337907,0.000008,GALAXY,,,1367.55
39089837550127530,DESI-COSMOS-v2.0,150.071045,3.200317,1.117015,0.000054,GALAXY,,,3676.03
39089837550253208,DESI-COSMOS-v2.0,150.495313,3.488782,0.562398,0.000022,GALAXY,,,2143.34
39089837550111196,DESI-COSMOS-v2.0,150.094057,3.233154,0.339995,0.000006,GALAXY,,,1374.93
39089837550243934,DESI-COSMOS-v2.0,150.540245,3.425784,0.603546,0.000055,GALAXY,,,2277.77
39089837550106617,DESI-COSMOS-v2.0,149.988689,3.014724,1.584701,0.000090,GALAXY,,,4640.99
39089837550265084,DESI-COSMOS-v2.0,150.559710,3.430435,0.224934,0.000006,GALAXY,,,936.94
39089837550147144,DESI-COSMOS-v2.0,150.023337,2.910849,0.591565,0.000035,GALAXY,,,2239.70
39089837550142218,DESI-COSMOS-v2.0,150.209348,2.933253,0.664768,0.000035,GALAXY,,,2467.12
39089837550116535,DESI-COSMOS-v2.0,150.187285,3.073877,0.000324,0.000016,STAR,,,0.00
39089837550116164,DESI-COSMOS-v2.0,150.008095,2.894551,0.673552,0.000018,GALAXY,,,2494.48
39089837550119638,DESI-COSMOS-v2.0,150.208288,3.103669,0.694122,0.000018,GALAXY,,,2554.75
39089837550129032,DESI-COSMOS-v2.0,150.020247,2.977219,0.332130,0.000017,GALAXY,,,1345.36
39089837550134893,DESI-COSMOS-v2.0,150.003067,3.034364,0.764759,0.000040,GALAXY,,,2763.01
39089837550112937,DESI-COSMOS-v2.0,150.093409,3.082461,0.305953,0.000016,GALAXY,,,1248.33
39089837550133411,DESI-COSMOS-v2.0,150.189811,3.035509,0.732191,0.000109,GALAXY,,,2667.31
39089837550140561,DESI-COSMOS-v2.0,150.065028,2.983387,0.793609,0.000065,GALAXY,,,2845.57
39089837550135409,DESI-COSMOS-v2.0,150.185992,2.969709,0.610860,0.000083,GALAXY,,,2299.85
39089837550125070,DESI-COSMOS-v2.0,150.290343,2.983762,0.816826,0.000064,GALAXY,,,2910.05
39089837550124846,DESI-COSMOS-v2.0,150.216895,2.958072,1.138642,0.000052,GALAXY,,,3727.16
39089837550086589,DESI-COSMOS-v2.0,149.995611,2.907354,0.986308,0.000066,GALAXY,,,3357.92
39089837550111124,DESI-COSMOS-v2.0,150.213986,2.995196,1.108361,0.000098,GALAXY,,,3654.93
39089837550272532,DESI-COSMOS-v2.0,149.978800,3.005518,0.497504,0.000016,GALAXY,,,1931.95
39089837550137642,DESI-COSMOS-v2.0,150.143014,2.991043,0.978011,0.000039,GALAXY,,,3337.70
39089837550116242,DESI-COSMOS-v2.0,150.086108,3.010345,1.021752,0.000081,GALAXY,,,3447.74
39089837550134061,DESI-COSMOS-v2.0,150.129304,3.062779,1.105090,0.000127,GALAXY,,,3647.87
39089837550120791,DESI-COSMOS-v2.0,150.227403,3.126937,1.260303,0.000077,GALAXY,,,3997.34
39089837550084386,DESI-COSMOS-v2.0,149.978171,2.949731,0.698611,0.000022,GALAXY,,,2569.71
39089837550111013,DESI-COSMOS-v2.0,150.151362,3.051858,0.867367,0.000062,GALAXY,,,3047.22
39089837550141241,DESI-COSMOS-v2.0,150.159406,2.940989,0.673405,0.000011,GALAXY,,,2491.44
39089837550121306,DESI-COSMOS-v2.0,150.041902,2.845004,0.762213,0.000090,GALAXY,,,2754.38
39089837550125061,DESI-COSMOS-v2.0,150.280586,2.995265,1.052395,0.000048,GALAXY,,,3521.18
39089837550113606,DESI-COSMOS-v2.0,150.014077,3.058846,0.220456,0.000011,GALAXY,,,917.26
39089837550115760,DESI-COSMOS-v2.0,150.225964,2.901546,0.701562,0.000007,GALAXY,,,2578.66
39089837550110346,DESI-COSMOS-v2.0,150.458678,3.218896,0.537294,0.000024,GALAXY,,,2061.72
39089837550146090,DESI-COSMOS-v2.0,150.396364,3.220936,0.185135,0.000016,GALAXY,,,778.06
39089837550213465,DESI-COSMOS-v2.0,150.163488,2.733170,0.494938,0.000014,GALAXY,,,1921.85
39089837550132539,DESI-COSMOS-v2.0,150.170453,2.815647,0.429064,0.000015,GALAXY,,,1694.95
39089837550141164,DESI-COSMOS-v2.0,150.308540,3.107317,0.697236,0.000011,GALAXY,,,2563.73
39089837550115404,DESI-COSMOS-v2.0,150.299488,3.172979,0.595998,0.000028,GALAXY,,,2252.42
39089837550117935,DESI-COSMOS-v2.0,150.382669,3.133294,0.562610,0.000014,GALAXY,,,2146.58
39089837550125994,DESI-COSMOS-v2.0,150.429532,3.089947,0.951862,0.000040,GALAXY,,,3271.34
39089837550134483,DESI-COSMOS-v2.0,150.327367,3.088037,0.955147,0.000068,GALAXY,,,3279.05
39089837550121048,DESI-COSMOS-v2.0,150.042366,2.823224,0.000367,0.000063,STAR,,,0.00
39089837550119812,DESI-COSMOS-v2.0,150.317099,2.988966,1.192054,0.000043,GALAXY,,,3847.76
39089837550125390,DESI-COSMOS-v2.0,150.118107,2.834657,0.955604,0.000051,GALAXY,,,3281.62
39089837550121782,DESI-COSMOS-v2.0,150.487392,3.210242,0.914292,0.000044,GALAXY,,,3172.53
39089837550129285,DESI-COSMOS-v2.0,150.403054,3.018985,0.667001,0.000029,GALAXY,,,2473.21
39089837550116932,DESI-COSMOS-v2.0,150.426589,2.995523,1.135912,0.000067,GALAXY,,,3720.23
39089837550145111,DESI-COSMOS-v2.0,150.209181,2.755366,0.335364,0.000015,GALAXY,,,1356.46
39089837550216224,DESI-COSMOS-v2.0,150.138794,2.876150,1.279438,0.000056,GALAXY,,,4038.14
39089837550133011,DESI-COSMOS-v2.0,150.203068,2.696133,1.335216,0.000063,GALAXY,,,4155.96
39089837550110194,DESI-COSMOS-v2.0,150.479647,3.150257,1.182013,0.000038,GALAXY,,,3825.28
39089837550143764,DESI-COSMOS-v2.0,150.216043,2.728899,0.173361,0.000005,GALAXY,,,729.74
39089837550114495,DESI-COSMOS-v2.0,150.170694,2.786279,0.828579,0.000030,GALAXY,,,2943.34
39089837550113821,DESI-COSMOS-v2.0,150.106706,2.787320,0.428149,0.000004,GALAXY,,,1691.45
39089837550128306,DESI-COSMOS-v2.0,150.371082,3.042893,0.602106,0.000006,GALAXY,,,2271.44
39089837550137880,DESI-COSMOS-v2.0,150.444289,3.120855,0.503498,0.000005,GALAXY,,,1948.76
39089837550130610,DESI-COSMOS-v2.0,150.369022,3.113655,0.409542,0.000012,GALAXY,,,1628.00
39089837550114884,DESI-COSMOS-v2.0,150.238786,3.231433,0.000908,0.000012,STAR,,,4.39
39089837550136282,DESI-COSMOS-v2.0,150.195996,3.205622,0.627998,0.000019,GALAXY,,,2353.09
39089837550268619,DESI-COSMOS-v2.0,150.278244,3.195855,0.603794,0.000045,GALAXY,,,2277.77
39089837550267668,DESI-COSMOS-v2.0,150.428976,3.361687,0.534734,0.000025,GALAXY,,,2055.14
39089837550143049,DESI-COSMOS-v2.0,150.371181,3.224726,0.737846,0.000009,GALAXY,,,2684.85
39089837550262166,DESI-COSMOS-v2.0,150.464948,3.391828,0.533248,0.000020,GALAXY,,,2048.55
39089837550265563,DESI-COSMOS-v2.0,150.278886,3.346377,0.534701,0.000015,GALAXY,,,2055.14
39089837550263802,DESI-COSMOS-v2.0,150.338317,3.287734,0.362230,0.000009,GALAXY,,,1455.56
39089837550263405,DESI-COSMOS-v2.0,150.285601,3.302017,1.289240,0.000083,GALAXY,,,4059.45
39089837550254820,DESI-COSMOS-v2.0,150.142396,3.283128,0.061756,0.000015,GALAXY,,,268.56
39089837550240972,DESI-COSMOS-v2.0,150.387766,3.333924,0.242015,0.000007,GALAXY,,,1003.44
39089837550251600,DESI-COSMOS-v2.0,150.159297,3.244436,0.520221,0.000086,GALAXY,,,2005.52
39089837550259799,DESI-COSMOS-v2.0,150.140903,3.123804,1.099852,0.000049,GALAXY,,,3636.09
39089837550126856,DESI-COSMOS-v2.0,150.285777,3.175339,0.215443,0.000034,GALAXY,,,897.53
39089837550253042,DESI-COSMOS-v2.0,150.480976,3.391893,0.401699,0.000017,GALAXY,,,1599.59
39089837550121740,DESI-COSMOS-v2.0,150.353156,3.190932,0.188096,0.000038,GALAXY,,,790.09
39089837550265389,DESI-COSMOS-v2.0,150.334352,3.256133,0.797364,0.000017,GALAXY,,,2854.03
39089837550120454,DESI-COSMOS-v2.0,150.310039,3.202910,0.764430,0.000032,GALAXY,,,2760.13
39089837550248955,DESI-COSMOS-v2.0,150.519351,3.380910,0.103643,0.000015,GALAXY,,,446.06
39089837550245733,DESI-COSMOS-v2.0,150.329871,3.274034,0.183473,0.000022,GALAXY,,,770.03
39089837550253207,DESI-COSMOS-v2.0,150.383183,3.275113,0.080473,0.000003,GALAXY,,,345.07
39089837550263199,DESI-COSMOS-v2.0,150.222000,3.318365,0.189427,0.000003,GALAXY,,,794.10
39089837550253113,DESI-COSMOS-v2.0,150.430641,3.257697,0.639914,0.000056,GALAXY,,,2390.35
39089837550258312,DESI-COSMOS-v2.0,150.282631,3.263599,0.190966,0.000038,GALAXY,,,802.11
39089837550253312,DESI-COSMOS-v2.0,150.222278,3.279395,0.960604,0.000124,GALAXY,,,3294.43
39089837550112229,DESI-COSMOS-v2.0,150.279148,2.681357,0.939493,0.000045,GALAXY,,,3237.78
39089837550123034,DESI-COSMOS-v2.0,150.282036,2.654476,0.674936,0.000032,GALAXY,,,2497.51
39089837550113918,DESI-COSMOS-v2.0,150.382405,2.888477,0.191731,0.000004,GALAXY,,,806.11
39089837550140962,DESI-COSMOS-v2.0,150.270335,2.820411,0.345698,0.000006,GALAXY,,,1397.02
39089837550146681,DESI-COSMOS-v2.0,150.284889,2.910288,0.958037,0.000027,GALAXY,,,3286.75
39089837550117468,DESI-COSMOS-v2.0,150.366361,2.923345,0.606821,0.000008,GALAXY,,,2287.24
39089837550140950,DESI-COSMOS-v2.0,150.256994,2.800260,0.000651,0.000020,STAR,,,4.39
39089837550130055,DESI-COSMOS-v2.0,150.236751,2.864068,0.250682,0.000008,GALAXY,,,1038.40
39089837550141990,DESI-COSMOS-v2.0,150.358460,2.854713,0.429169,0.000012,GALAXY,,,1694.95
39089837550118713,DESI-COSMOS-v2.0,150.338369,2.787367,0.072931,0.000001,GALAXY,,,315.39
39089837550116521,DESI-COSMOS-v2.0,150.316194,2.944757,0.938814,0.000070,GALAXY,,,3237.78
39089837550135392,DESI-COSMOS-v2.0,150.255656,2.635076,0.266642,0.000003,GALAXY,,,1100.12
39089837550136942,DESI-COSMOS-v2.0,150.284177,2.876951,0.815950,0.000029,GALAXY,,,2907.26
39089837550125906,DESI-COSMOS-v2.0,150.274933,2.568853,1.503758,0.000176,GALAXY,,,4490.75
39089837550214958,DESI-COSMOS-v2.0,150.303031,2.707706,0.098067,0.000009,GALAXY,,,420.92
39089837550113249,DESI-COSMOS-v2.0,150.287842,2.823022,0.260098,0.000019,GALAXY,,,1073.18
39089837550228521,DESI-COSMOS-v2.0,150.209474,3.338223,0.348276,0.000007,GALAXY,,,1404.37
39089837550261459,DESI-COSMOS-v2.0,150.305655,3.399358,0.098664,0.000010,GALAXY,,,425.12
39089837550271820,DESI-COSMOS-v2.0,150.345658,3.417616,0.163529,0.000012,GALAXY,,,693.30
39089837550255129,DESI-COSMOS-v2.0,150.194159,3.323109,0.338090,0.000015,GALAXY,,,1367.55
39089837550245847,DESI-COSMOS-v2.0,150.363571,3.470777,0.649542,0.000019,GALAXY,,,2421.19
39089837550250042,DESI-COSMOS-v2.0,150.415391,3.534182,0.061305,0.000034,GALAXY,,,264.29
39089837550115056,DESI-COSMOS-v2.0,150.074608,3.239158,0.105715,0.000017,GALAXY,,,454.42
39089837550128121,DESI-COSMOS-v2.0,150.093937,3.211716,0.957694,0.000043,GALAXY,,,3286.75
39089837550255859,DESI-COSMOS-v2.0,150.462522,3.502356,0.000731,0.000040,STAR,,,4.39
39089837550126192,DESI-COSMOS-v2.0,150.042634,3.128396,0.339071,0.000026,GALAXY,,,1371.24
39089837550100035,DESI-COSMOS-v2.0,149.945605,3.084115,0.166737,0.000013,GALAXY,,,705.47
39089837550121563,DESI-COSMOS-v2.0,149.970113,3.134786,0.815452,0.000033,GALAXY,,,2904.47
39089837550121572,DESI-COSMOS-v2.0,149.975232,3.145273,0.420498,0.000010,GALAXY,,,1663.33
39089837550136994,DESI-COSMOS-v2.0,150.092897,3.170401,0.629977,0.000019,GALAXY,,,2359.32
39089837550084961,DESI-COSMOS-v2.0,149.996270,3.105094,0.246188,0.000007,GALAXY,,,1019.00
39089837550239312,DESI-COSMOS-v2.0,150.436434,3.528656,0.223259,0.000042,GALAXY,,,929.07
39089837550269507,DESI-COSMOS-v2.0,150.513957,3.434725,0.421663,0.000010,GALAXY,,,1670.37
39089837550078239,DESI-COSMOS-v2.0,149.955619,3.044180,1.251989,0.000090,GALAXY,,,3980.04
39089837550263193,DESI-COSMOS-v2.0,150.534794,3.456254,0.501147,0.000017,GALAXY,,,1942.04
39089837550147631,DESI-COSMOS-v2.0,150.014735,2.960167,0.400747,0.000016,GALAXY,,,1596.03
39089837550141240,DESI-COSMOS-v2.0,150.158562,2.934287,0.103500,0.000033,GALAXY,,,446.06
39089837550125016,DESI-COSMOS-v2.0,150.069850,2.955606,0.621991,0.000067,GALAXY,,,2334.36
39089837550110306,DESI-COSMOS-v2.0,150.184213,3.101413,0.628292,0.000011,GALAXY,,,2353.09
39089837550142658,DESI-COSMOS-v2.0,150.203898,3.138845,0.440215,0.000030,GALAXY,,,1733.38
39089837550138325,DESI-COSMOS-v2.0,150.280275,3.014877,0.002324,0.000039,GALAXY,,,8.78
39089837550142257,DESI-COSMOS-v2.0,150.085492,2.968217,0.980982,0.000048,GALAXY,,,3345.29
39089837550115356,DESI-COSMOS-v2.0,150.191556,2.993660,0.386498,0.000012,GALAXY,,,1542.38
39089837550137092,DESI-COSMOS-v2.0,150.259302,3.093338,0.619073,0.000053,GALAXY,,,2324.97
39089837550109934,DESI-COSMOS-v2.0,150.052013,3.098398,0.995867,0.000048,GALAXY,,,3383.06
39089837550089612,DESI-COSMOS-v2.0,149.973376,2.938437,1.001860,0.000053,GALAXY,,,3398.07
39089837550126148,DESI-COSMOS-v2.0,150.200013,3.006245,0.415422,0.000014,GALAXY,,,1645.69
39089837550109806,DESI-COSMOS-v2.0,150.284279,3.108384,0.028648,0.000012,GALAXY,,,126.57
39089837550078234,DESI-COSMOS-v2.0,149.950580,3.031331,1.276653,0.000126,GALAXY,,,4033.87
