targetid,field,ra,dec,z,zerr,spectype,flux_r,flux_g,comoving_mpc
39627628516218356,DESI-XMMLSS-v2.0,34.365827,-6.394139,1.520503,0.000109,GALAXY,,,4522.81
39627628516215757,DESI-XMMLSS-v2.0,34.280628,-6.393968,1.336287,0.000030,GALAXY,,,4158.03
39627634530845202,DESI-XMMLSS-v2.0,34.705824,-6.345104,0.721132,0.000010,GALAXY,,,2634.99
39627628520407707,DESI-XMMLSS-v2.0,34.460311,-6.523691,0.862552,0.000024,GALAXY,,,3036.40
39627640516124309,DESI-XMMLSS-v2.0,33.622064,-6.048788,1.298881,0.000032,GALAXY,,,4080.64
39627640516124715,DESI-XMMLSS-v2.0,33.633358,-6.011257,1.390237,0.000051,GALAXY,,,4268.24
39627640520312102,DESI-XMMLSS-v2.0,33.676589,-5.981888,0.435275,0.000070,GALAXY,,,1715.94
39627640520312488,DESI-XMMLSS-v2.0,33.686810,-5.951904,0.894209,0.000110,GALAXY,,,3119.63
39627640516124249,DESI-XMMLSS-v2.0,33.620428,-6.020904,0.764301,0.000113,GALAXY,,,2760.13
39627640516123720,DESI-XMMLSS-v2.0,33.604671,-5.895560,0.383737,0.000008,GALAXY,,,1535.19
39627640516124909,DESI-XMMLSS-v2.0,33.639737,-5.913440,2.175281,0.000732,QSO,,,5572.50
39627640520312082,DESI-XMMLSS-v2.0,33.675921,-6.007954,0.995740,0.000063,GALAXY,,,3383.06
39627640516124049,DESI-XMMLSS-v2.0,33.614440,-6.080415,0.702229,0.000136,GALAXY,,,2578.66
39627640516124000,DESI-XMMLSS-v2.0,33.613232,-5.912012,0.099325,0.000023,GALAXY,,,425.12
39627640516123585,DESI-XMMLSS-v2.0,33.600458,-6.074521,1.317794,0.000030,GALAXY,,,4120.57
39627640520312436,DESI-XMMLSS-v2.0,33.685387,-5.963537,1.583738,0.000086,GALAXY,,,4639.17
39627640516124008,DESI-XMMLSS-v2.0,33.613449,-6.049465,0.703252,0.000003,GALAXY,,,2581.64
39627640516124575,DESI-XMMLSS-v2.0,33.629524,-5.975069,0.971374,0.000037,GALAXY,,,3319.93
39627640520312293,DESI-XMMLSS-v2.0,33.681359,-6.003310,1.466481,0.000050,GALAXY,,,4418.06
39627640520311397,DESI-XMMLSS-v2.0,33.656294,-5.985896,1.119444,0.000021,GALAXY,,,3680.71
39627640516124889,DESI-XMMLSS-v2.0,33.639006,-6.032929,1.468061,0.000032,GALAXY,,,4421.92
39627640520311879,DESI-XMMLSS-v2.0,33.670792,-6.040786,0.976486,0.000034,GALAXY,,,3332.63
39627640516124912,DESI-XMMLSS-v2.0,33.639812,-6.050789,0.646567,0.000057,GALAXY,,,2411.96
39627640516124536,DESI-XMMLSS-v2.0,33.628572,-6.004875,0.753234,0.000013,GALAXY,,,2728.42
39627640516124025,DESI-XMMLSS-v2.0,33.613854,-5.948115,0.766392,0.000082,GALAXY,,,2765.88
39627640520312032,DESI-XMMLSS-v2.0,33.674722,-5.985117,0.704520,0.000090,GALAXY,,,2587.59
39627640516124489,DESI-XMMLSS-v2.0,33.627320,-5.877977,0.595970,0.000102,GALAXY,,,2252.42
39627640520313412,DESI-XMMLSS-v2.0,33.710661,-6.000898,0.893400,0.000022,GALAXY,,,3116.97
39627640520313711,DESI-XMMLSS-v2.0,33.718410,-5.995586,0.875386,0.000014,GALAXY,,,3068.80
39627640520311626,DESI-XMMLSS-v2.0,33.663194,-5.987535,1.327667,0.000146,GALAXY,,,4141.43
39627640516124450,DESI-XMMLSS-v2.0,33.626109,-6.052740,0.794246,0.000016,GALAXY,,,2845.57
39627640520311722,DESI-XMMLSS-v2.0,33.666264,-6.031521,1.485708,0.000059,GALAXY,,,4456.50
39627640516124742,DESI-XMMLSS-v2.0,33.634051,-5.989361,1.518925,0.000185,GALAXY,,,4519.05
39627640516123858,DESI-XMMLSS-v2.0,33.608948,-5.907503,0.589871,0.000061,QSO,,,2233.33
39627640516124848,DESI-XMMLSS-v2.0,33.637417,-5.937655,0.895363,0.000176,GALAXY,,,3122.29
39627640520313631,DESI-XMMLSS-v2.0,33.716518,-5.996361,0.994302,0.000142,GALAXY,,,3378.04
39627640520313699,DESI-XMMLSS-v2.0,33.718141,-5.970708,0.747423,0.000023,GALAXY,,,2711.04
39627640516123957,DESI-XMMLSS-v2.0,33.612116,-5.876786,0.453874,0.000063,GALAXY,,,1781.93
39627640516124905,DESI-XMMLSS-v2.0,33.639547,-6.032659,1.468251,0.000057,GALAXY,,,4421.92
39627640520310852,DESI-XMMLSS-v2.0,33.640239,-5.975580,0.485332,0.000038,GALAXY,,,1888.03
39627640516124012,DESI-XMMLSS-v2.0,33.613542,-5.968548,1.327107,0.000051,GALAXY,,,4139.35
39627640520312100,DESI-XMMLSS-v2.0,33.676571,-5.995941,0.997419,0.000136,GALAXY,,,3385.56
39627664591423367,DESI-XMMLSS-v2.0,33.899053,-4.936823,0.850774,0.000054,GALAXY,,,3003.77
39627664591428398,DESI-XMMLSS-v2.0,34.051781,-5.040576,1.111445,0.000019,GALAXY,,,3661.98
39627664591427372,DESI-XMMLSS-v2.0,34.024412,-5.015977,1.059727,0.000088,GALAXY,,,3540.55
39627664591425129,DESI-XMMLSS-v2.0,33.954288,-5.008797,1.060636,0.000044,GALAXY,,,3542.97
39627664591426237,DESI-XMMLSS-v2.0,33.991154,-5.102034,1.097125,0.000078,GALAXY,,,3629.00
39627664591429203,DESI-XMMLSS-v2.0,34.076232,-5.081389,1.019611,0.000040,GALAXY,,,3442.80
39627664591427447,DESI-XMMLSS-v2.0,34.026879,-5.060213,1.409850,0.000336,QSO,,,4308.26
39627664591425624,DESI-XMMLSS-v2.0,33.971453,-5.045063,1.068487,0.000068,GALAXY,,,3559.83
39627664591429436,DESI-XMMLSS-v2.0,34.083839,-5.113971,2.340280,0.000553,QSO,,,5791.11
39627664591426451,DESI-XMMLSS-v2.0,33.997808,-5.116413,0.501132,0.000038,GALAXY,,,1942.04
39627664591424694,DESI-XMMLSS-v2.0,33.941825,-4.987895,0.749933,0.000105,GALAXY,,,2719.74
39627664587232754,DESI-XMMLSS-v2.0,33.759432,-4.909661,0.886786,0.000305,QSO,,,3100.97
39627664587235487,DESI-XMMLSS-v2.0,33.837563,-4.890470,0.521668,0.000118,GALAXY,,,2012.16
39627670610253166,DESI-XMMLSS-v2.0,33.746976,-4.865978,0.890488,0.000153,GALAXY,,,3108.97
39627664587232187,DESI-XMMLSS-v2.0,33.742676,-4.926548,2.343534,0.000085,QSO,,,5796.22
39627670610252473,DESI-XMMLSS-v2.0,33.726050,-4.874472,1.502557,0.000154,GALAXY,,,4488.86
39627664587235570,DESI-XMMLSS-v2.0,33.839777,-4.914437,1.281396,0.000260,GALAXY,,,4042.41
39627664587234532,DESI-XMMLSS-v2.0,33.808855,-4.999306,0.569255,0.000058,GALAXY,,,2165.98
39627664587231703,DESI-XMMLSS-v2.0,33.728654,-5.011458,0.753170,0.000012,GALAXY,,,2728.42
39627664587234768,DESI-XMMLSS-v2.0,33.815442,-4.958216,0.129207,0.000021,GALAXY,,,549.99
39627664591421568,DESI-XMMLSS-v2.0,33.846949,-4.956217,1.218445,0.000069,GALAXY,,,3905.62
39627670610255755,DESI-XMMLSS-v2.0,33.817929,-4.861671,0.888851,0.000029,GALAXY,,,3106.31
39627664587232097,DESI-XMMLSS-v2.0,33.740273,-4.899169,0.884730,0.000148,GALAXY,,,3095.62
39627664591424345,DESI-XMMLSS-v2.0,33.931783,-5.059607,0.860643,0.000048,GALAXY,,,3030.97
39627658568403366,DESI-XMMLSS-v2.0,33.926180,-5.136125,0.646092,0.000094,GALAXY,,,2408.88
39627664591423790,DESI-XMMLSS-v2.0,33.912353,-4.971333,1.002821,0.000028,GALAXY,,,3400.57
39627664591422902,DESI-XMMLSS-v2.0,33.885473,-5.121310,1.000480,0.000038,GALAXY,,,3393.07
39627664591422581,DESI-XMMLSS-v2.0,33.875958,-5.058276,1.025949,0.000038,GALAXY,,,3457.61
39627664591421604,DESI-XMMLSS-v2.0,33.847856,-5.121876,0.997900,0.000033,GALAXY,,,3388.07
39627664591423440,DESI-XMMLSS-v2.0,33.901351,-5.056186,0.348100,0.000025,GALAXY,,,1404.37
39627658568402372,DESI-XMMLSS-v2.0,33.892735,-5.170087,1.407742,0.000049,GALAXY,,,4304.27
39627664591424896,DESI-XMMLSS-v2.0,33.947495,-5.074258,0.950936,0.000047,GALAXY,,,3268.77
39627664591423521,DESI-XMMLSS-v2.0,33.904009,-5.102687,1.281283,0.000052,GALAXY,,,4042.41
39627658564213149,DESI-XMMLSS-v2.0,33.795452,-5.128824,1.267400,0.000090,GALAXY,,,4012.43
39627664591422429,DESI-XMMLSS-v2.0,33.871230,-4.998573,0.888998,0.000024,GALAXY,,,3106.31
39627664587233644,DESI-XMMLSS-v2.0,33.785339,-5.003777,1.117367,0.000042,GALAXY,,,3676.03
39627664591425523,DESI-XMMLSS-v2.0,33.967374,-5.116265,0.950841,0.000044,GALAXY,,,3268.77
39627664587235473,DESI-XMMLSS-v2.0,33.837012,-5.008904,3.383159,0.000322,QSO,,,6886.48
39627664591421890,DESI-XMMLSS-v2.0,33.856167,-5.092457,1.440267,0.000119,GALAXY,,,4367.49
39627664591422160,DESI-XMMLSS-v2.0,33.863992,-5.032938,1.437497,0.000067,GALAXY,,,4361.61
39627664591423542,DESI-XMMLSS-v2.0,33.904530,-5.046171,1.321132,0.000068,GALAXY,,,4126.84
39627658568402317,DESI-XMMLSS-v2.0,33.890850,-5.135815,0.743647,0.000130,GALAXY,,,2702.32
39627658564214479,DESI-XMMLSS-v2.0,33.838845,-5.164849,1.297910,0.000043,GALAXY,,,4078.52
39627658568407422,DESI-XMMLSS-v2.0,34.061491,-5.134962,0.053310,0.000008,GALAXY,,,230.05
39627658572595388,DESI-XMMLSS-v2.0,34.099337,-5.221969,1.102571,0.000122,GALAXY,,,3643.16
39627658568406485,DESI-XMMLSS-v2.0,34.029942,-5.184026,1.577772,0.000093,GALAXY,,,4628.25
39627658568404040,DESI-XMMLSS-v2.0,33.948746,-5.182267,2.117880,0.000432,QSO,,,5493.26
39627664595617289,DESI-XMMLSS-v2.0,34.135965,-5.122332,1.343826,0.000071,GALAXY,,,4174.56
39627658572598048,DESI-XMMLSS-v2.0,34.188807,-5.155279,0.669376,0.000152,GALAXY,,,2479.29
39627658568407962,DESI-XMMLSS-v2.0,34.079691,-5.139600,1.447474,0.000116,GALAXY,,,4381.17
39627658568406078,DESI-XMMLSS-v2.0,34.015711,-5.142151,2.297432,0.000254,QSO,,,5735.62
39627658572595643,DESI-XMMLSS-v2.0,34.109067,-5.165719,2.188122,0.000237,QSO,,,5590.30
39627658572598042,DESI-XMMLSS-v2.0,34.188569,-5.201822,0.145132,0.000012,GALAXY,,,615.82
39627664587227614,DESI-XMMLSS-v2.0,33.607138,-5.083921,0.779275,0.000051,GALAXY,,,2803.04
39627664587228214,DESI-XMMLSS-v2.0,33.623887,-4.970121,1.167574,0.000037,GALAXY,,,3793.59
39627664587229273,DESI-XMMLSS-v2.0,33.652793,-4.941227,0.124306,0.000003,GALAXY,,,529.31
39627664587227443,DESI-XMMLSS-v2.0,33.601458,-5.049203,1.079956,0.000090,GALAXY,,,3588.59
39627664587228935,DESI-XMMLSS-v2.0,33.643907,-4.883268,1.449916,0.000039,GALAXY,,,4387.02
39627670610249634,DESI-XMMLSS-v2.0,33.649524,-4.872669,0.834421,0.000157,GALAXY,,,2957.14
39627658572596833,DESI-XMMLSS-v2.0,34.150553,-5.286302,1.295724,0.000062,GALAXY,,,4074.29
39627658568405386,DESI-XMMLSS-v2.0,33.994272,-5.366792,1.444337,0.000442,QSO,,,4375.31
3154658856009730,DESI-XMMLSS-v2.0,34.182097,-5.306547,0.198774,0.000011,GALAXY,,,834.05
39627652553775509,DESI-XMMLSS-v2.0,34.089941,-5.383419,1.252480,0.000046,GALAXY,,,3980.04
39627658568405756,DESI-XMMLSS-v2.0,34.005883,-5.333114,0.182048,0.000010,GALAXY,,,766.01
39627658572595500,DESI-XMMLSS-v2.0,34.103953,-5.323117,0.150482,0.000003,GALAXY,,,636.29
39627658572595838,DESI-XMMLSS-v2.0,34.115260,-5.361635,1.026861,0.000023,GALAXY,,,3460.07
39627652557963785,DESI-XMMLSS-v2.0,34.156302,-5.403446,0.927524,0.000028,GALAXY,,,3209.19
39627658568407948,DESI-XMMLSS-v2.0,34.078986,-5.251903,1.203045,0.000056,GALAXY,,,3872.34
39627658572596733,DESI-XMMLSS-v2.0,34.146864,-5.317723,0.923962,0.000027,GALAXY,,,3198.74
39627658572596086,DESI-XMMLSS-v2.0,34.124522,-5.282668,1.086392,0.000041,GALAXY,,,3602.90
39627658568407478,DESI-XMMLSS-v2.0,34.062984,-5.363558,0.546796,0.000045,QSO,,,2094.51
39627658572596302,DESI-XMMLSS-v2.0,34.132144,-5.374999,0.631259,0.000121,GALAXY,,,2362.43
39627652557963420,DESI-XMMLSS-v2.0,34.144767,-5.537135,1.311366,0.000062,GALAXY,,,4105.91
39627652553775044,DESI-XMMLSS-v2.0,34.076082,-5.451308,1.585362,0.000105,GALAXY,,,4640.99
39627652557965569,DESI-XMMLSS-v2.0,34.208788,-5.467894,0.087968,0.000011,GALAXY,,,378.87
39627652553776637,DESI-XMMLSS-v2.0,34.124223,-5.487740,0.632735,0.000041,GALAXY,,,2368.65
39627652553777114,DESI-XMMLSS-v2.0,34.137510,-5.474753,0.962612,0.000074,GALAXY,,,3299.54
39627652557965049,DESI-XMMLSS-v2.0,34.192672,-5.534847,1.428752,0.000063,GALAXY,,,4345.88
2842391539089408,DESI-XMMLSS-v2.0,34.218982,-5.515459,0.084687,0.000013,GALAXY,,,366.21
39627652557967669,DESI-XMMLSS-v2.0,34.270248,-5.494035,0.385100,0.000051,GALAXY,,,1538.78
39627652557968652,DESI-XMMLSS-v2.0,34.298092,-5.476631,1.429592,0.000086,GALAXY,,,4347.85
39627652557964575,DESI-XMMLSS-v2.0,34.179810,-5.508976,0.428755,0.000078,GALAXY,,,1694.95
39627658572598066,DESI-XMMLSS-v2.0,34.189400,-5.182419,0.822101,0.000054,GALAXY,,,2923.95
39627658572598544,DESI-XMMLSS-v2.0,34.204190,-5.261351,1.040728,0.000070,GALAXY,,,3494.40
2714848190267395,DESI-XMMLSS-v2.0,34.164658,-5.457291,0.145014,0.000005,GALAXY,,,615.82
39627652557971340,DESI-XMMLSS-v2.0,34.372243,-5.429834,0.917531,0.000038,GALAXY,,,3183.03
39627658572602110,DESI-XMMLSS-v2.0,34.320182,-5.353074,0.777035,0.000008,GALAXY,,,2797.34
39627652557970522,DESI-XMMLSS-v2.0,34.348541,-5.407747,0.918219,0.000073,GALAXY,,,3183.03
39627658572598000,DESI-XMMLSS-v2.0,34.187690,-5.359611,0.705772,0.000022,GALAXY,,,2590.57
39627652557968230,DESI-XMMLSS-v2.0,34.286373,-5.391126,1.032822,0.000076,GALAXY,,,3474.82
39627658572599291,DESI-XMMLSS-v2.0,34.229506,-5.283853,1.128891,0.000029,GALAXY,,,3704.00
39627652557964658,DESI-XMMLSS-v2.0,34.181596,-5.387833,0.790951,0.000012,GALAXY,,,2837.09
39627652557965763,DESI-XMMLSS-v2.0,34.214399,-5.388982,0.987292,0.000156,GALAXY,,,3360.44
39627658576790662,DESI-XMMLSS-v2.0,34.374336,-5.318578,0.808429,0.000028,GALAXY,,,2884.92
39627652557968097,DESI-XMMLSS-v2.0,34.282577,-5.440352,0.917497,0.000036,GALAXY,,,3180.41
39627658572599196,DESI-XMMLSS-v2.0,34.226286,-5.352530,0.433734,0.000075,GALAXY,,,1712.45
39627658572599915,DESI-XMMLSS-v2.0,34.251122,-5.319015,0.787757,0.000006,GALAXY,,,2828.60
39627658572602814,DESI-XMMLSS-v2.0,34.339272,-5.316701,0.822735,0.000028,GALAXY,,,2926.72
39627658572601286,DESI-XMMLSS-v2.0,34.294920,-5.330077,1.625134,0.000111,GALAXY,,,4712.91
39627652557970327,DESI-XMMLSS-v2.0,34.343275,-5.433889,1.001144,0.000034,GALAXY,,,3395.57
39627652557967487,DESI-XMMLSS-v2.0,34.264528,-5.467537,0.256302,0.000006,GALAXY,,,1057.74
39627652557965208,DESI-XMMLSS-v2.0,34.197828,-5.440717,1.115519,0.000031,GALAXY,,,3673.69
39627658568406192,DESI-XMMLSS-v2.0,34.018787,-5.134392,0.924926,0.000121,GALAXY,,,3201.36
39627658572597513,DESI-XMMLSS-v2.0,34.172606,-5.181923,0.959513,0.000067,GALAXY,,,3291.87
39627658572597457,DESI-XMMLSS-v2.0,34.170767,-5.238203,0.044640,0.000007,GALAXY,,,195.69
39627658568407672,DESI-XMMLSS-v2.0,34.069855,-5.152645,0.853571,0.000018,GALAXY,,,3011.94
39627658572596141,DESI-XMMLSS-v2.0,34.126312,-5.133525,0.943246,0.000054,GALAXY,,,3248.14
39627658572596222,DESI-XMMLSS-v2.0,34.129386,-5.145453,0.805539,0.000011,GALAXY,,,2879.32
39627658572596997,DESI-XMMLSS-v2.0,34.155697,-5.131817,0.923807,0.000137,GALAXY,,,3198.74
39627658572596817,DESI-XMMLSS-v2.0,34.150087,-5.205474,1.025252,0.000081,GALAXY,,,3455.14
39627652549575495,DESI-XMMLSS-v2.0,33.663230,-5.571371,1.435268,0.000063,GALAXY,,,4357.68
39627652545389445,DESI-XMMLSS-v2.0,33.629764,-5.601432,1.366928,0.000052,GALAXY,,,4221.69
39627652549575452,DESI-XMMLSS-v2.0,33.662135,-5.518334,0.639429,0.000082,GALAXY,,,2387.25
39627652549575865,DESI-XMMLSS-v2.0,33.674175,-5.618787,0.822172,0.000037,GALAXY,,,2923.95
39627646530757293,DESI-XMMLSS-v2.0,33.635100,-5.629179,0.542122,0.000059,GALAXY,,,2078.14
39627646534944393,DESI-XMMLSS-v2.0,33.691390,-5.673082,2.448204,0.000456,QSO,,,5926.12
39627652549577159,DESI-XMMLSS-v2.0,33.710750,-5.600636,1.246511,0.000426,QSO,,,3969.18
39627646534942939,DESI-XMMLSS-v2.0,33.645426,-5.688863,0.711197,0.000019,GALAXY,,,2605.42
39627646534943365,DESI-XMMLSS-v2.0,33.657301,-5.663173,1.094878,0.000343,QSO,,,3624.26
39627646534946428,DESI-XMMLSS-v2.0,33.748839,-5.645117,0.753677,0.000073,GALAXY,,,2731.31
39627652549575989,DESI-XMMLSS-v2.0,33.677807,-5.578726,1.571194,0.000777,QSO,,,4615.47
39627652545389168,DESI-XMMLSS-v2.0,33.622591,-5.552031,0.587215,0.000146,GALAXY,,,2223.76
39627646534944129,DESI-XMMLSS-v2.0,33.682934,-5.641933,1.428105,0.000051,GALAXY,,,4343.91
39627652549578758,DESI-XMMLSS-v2.0,33.753414,-5.614690,1.904804,0.000644,QSO,,,5178.35
39627652549576131,DESI-XMMLSS-v2.0,33.682161,-5.554872,0.942797,0.000326,GALAXY,,,3248.14
39627646530756482,DESI-XMMLSS-v2.0,33.611983,-5.662358,0.638868,0.000102,GALAXY,,,2387.25
39627652549579447,DESI-XMMLSS-v2.0,33.773940,-5.538734,0.909223,0.000025,GALAXY,,,3159.36
39627646539140877,DESI-XMMLSS-v2.0,34.008098,-5.671549,1.558232,0.000582,QSO,,,4591.61
39627646534949473,DESI-XMMLSS-v2.0,33.841923,-5.707839,0.489705,0.000048,GALAXY,,,1904.96
39627652549578544,DESI-XMMLSS-v2.0,33.747368,-5.579083,0.446253,0.000058,GALAXY,,,1754.24
39627646539139023,DESI-XMMLSS-v2.0,33.950587,-5.778153,1.482572,0.000190,QSO,,,4450.76
39627646539138763,DESI-XMMLSS-v2.0,33.942388,-5.646557,3.011085,0.000192,QSO,,,6543.33
39627646539139584,DESI-XMMLSS-v2.0,33.967299,-5.625216,0.864040,0.000008,GALAXY,,,3039.10
39627652549581205,DESI-XMMLSS-v2.0,33.826795,-5.565636,0.666260,0.000099,GALAXY,,,2470.16
39627652549580858,DESI-XMMLSS-v2.0,33.815984,-5.624210,1.452904,0.000040,GALAXY,,,4392.86
39627646534950212,DESI-XMMLSS-v2.0,33.860611,-5.651083,0.305247,0.000066,GALAXY,,,1244.57
39627652549582656,DESI-XMMLSS-v2.0,33.869137,-5.528013,0.283409,0.000026,GALAXY,,,1161.31
39627646539138300,DESI-XMMLSS-v2.0,33.928670,-5.678759,1.086886,0.000102,GALAXY,,,3605.28
39627646539137987,DESI-XMMLSS-v2.0,33.918344,-5.671051,1.086850,0.000061,GALAXY,,,3605.28
39627646534951052,DESI-XMMLSS-v2.0,33.883022,-5.707595,1.342883,0.000030,GALAXY,,,4172.50
39627646539137977,DESI-XMMLSS-v2.0,33.918101,-5.828595,0.932914,0.000026,GALAXY,,,3222.21
39627646539140876,DESI-XMMLSS-v2.0,34.008073,-5.716108,1.293865,0.000047,GALAXY,,,4070.06
39627646539140393,DESI-XMMLSS-v2.0,33.992711,-5.750744,0.852930,0.000004,GALAXY,,,3009.22
39627646539140448,DESI-XMMLSS-v2.0,33.994420,-5.677533,1.093265,0.000100,GALAXY,,,3619.52
39627652549583334,DESI-XMMLSS-v2.0,33.887541,-5.570894,1.496777,0.000128,GALAXY,,,4477.47
39627652549580997,DESI-XMMLSS-v2.0,33.820165,-5.548313,0.664629,0.000077,GALAXY,,,2467.12
39627646539137698,DESI-XMMLSS-v2.0,33.910096,-5.755580,1.010263,0.000038,GALAXY,,,3418.01
39627652553769254,DESI-XMMLSS-v2.0,33.898644,-5.599839,0.423586,0.000073,GALAXY,,,1677.41
39627652549582101,DESI-XMMLSS-v2.0,33.853402,-5.604623,0.665979,0.000097,GALAXY,,,2470.16
39627646534950631,DESI-XMMLSS-v2.0,33.871291,-5.746349,0.453034,0.000111,GALAXY,,,1778.48
39627646534949174,DESI-XMMLSS-v2.0,33.832480,-5.640205,0.780691,0.000012,GALAXY,,,2808.73
39627652549581672,DESI-XMMLSS-v2.0,33.841104,-5.618785,1.238182,0.000093,GALAXY,,,3949.56
39627646539142319,DESI-XMMLSS-v2.0,34.055732,-5.696498,1.302320,0.000378,QSO,,,4086.97
39627646539138969,DESI-XMMLSS-v2.0,33.948516,-5.719628,0.925042,0.000020,GALAXY,,,3201.36
39627646539137706,DESI-XMMLSS-v2.0,33.910306,-5.701771,1.093871,0.000246,GALAXY,,,3621.89
39627646530757287,DESI-XMMLSS-v2.0,33.634917,-5.803218,0.842151,0.000118,GALAXY,,,2979.14
39627640520313629,DESI-XMMLSS-v2.0,33.716394,-5.892281,0.883355,0.000014,GALAXY,,,3090.27
39627646534943247,DESI-XMMLSS-v2.0,33.653904,-5.848538,1.695622,0.002191,QSO,,,4837.06
39627640520311946,DESI-XMMLSS-v2.0,33.672309,-5.890806,1.028534,0.000064,GALAXY,,,3464.99
39627646530756535,DESI-XMMLSS-v2.0,33.613684,-5.862119,1.091957,0.000029,GALAXY,,,3617.15
39627646530756364,DESI-XMMLSS-v2.0,33.608816,-5.845904,1.362209,0.000101,GALAXY,,,4211.50
39627640520314975,DESI-XMMLSS-v2.0,33.749655,-5.955629,1.295660,0.000050,GALAXY,,,4074.29
39627646530756489,DESI-XMMLSS-v2.0,33.612249,-5.805844,1.000561,0.000046,GALAXY,,,3395.57
39627646534947039,DESI-XMMLSS-v2.0,33.766742,-5.866424,1.288926,0.000054,GALAXY,,,4059.45
39627646534950803,DESI-XMMLSS-v2.0,33.875864,-5.862264,1.207226,0.000029,GALAXY,,,3881.24
39627646530756796,DESI-XMMLSS-v2.0,33.621831,-5.711544,0.596271,0.000017,GALAXY,,,2252.42
39627646534944753,DESI-XMMLSS-v2.0,33.701964,-5.760962,1.360635,0.000040,GALAXY,,,4209.45
39627646534949644,DESI-XMMLSS-v2.0,33.846102,-5.778386,0.746815,0.000030,QSO,,,2711.04
39627646534948197,DESI-XMMLSS-v2.0,33.804616,-5.822088,1.288254,0.000070,GALAXY,,,4057.32
39627646534949415,DESI-XMMLSS-v2.0,33.840666,-5.762034,0.755643,0.000048,GALAXY,,,2737.09
39627640520317295,DESI-XMMLSS-v2.0,33.805824,-5.882408,0.821483,0.000096,GALAXY,,,2921.17
39627646534947688,DESI-XMMLSS-v2.0,33.787866,-5.717801,0.744667,0.000050,GALAXY,,,2705.23
39627646530757326,DESI-XMMLSS-v2.0,33.636070,-5.751364,1.093490,0.000219,QSO,,,3619.52
39627646534945003,DESI-XMMLSS-v2.0,33.709630,-5.825761,1.124133,0.000056,GALAXY,,,3692.37
39627646534945944,DESI-XMMLSS-v2.0,33.736368,-5.701703,1.617529,0.000558,QSO,,,4700.43
39627646534948273,DESI-XMMLSS-v2.0,33.806842,-5.664928,2.053448,0.000173,QSO,,,5400.39
39627646534945768,DESI-XMMLSS-v2.0,33.732028,-5.726750,0.999002,0.000010,GALAXY,,,3390.57
39627646534949947,DESI-XMMLSS-v2.0,33.854095,-5.829012,0.988979,0.000231,GALAXY,,,3365.47
39627646534951276,DESI-XMMLSS-v2.0,33.888536,-5.798493,1.921968,0.001003,QSO,,,5204.64
39627640520315422,DESI-XMMLSS-v2.0,33.760625,-5.908275,2.049159,0.000317,QSO,,,5394.58
39627646534946687,DESI-XMMLSS-v2.0,33.755027,-5.778970,0.573052,0.000050,GALAXY,,,2178.87
39627646534944959,DESI-XMMLSS-v2.0,33.708488,-5.729688,1.689756,0.000145,GALAXY,,,4826.74
39627646534944632,DESI-XMMLSS-v2.0,33.698329,-5.811728,1.221648,0.000374,QSO,,,3914.45
39627646534947255,DESI-XMMLSS-v2.0,33.773979,-5.835596,0.988792,0.000115,GALAXY,,,3365.47
39627640520317641,DESI-XMMLSS-v2.0,33.813519,-5.908377,0.449467,0.000059,GALAXY,,,1764.64
39627646534943506,DESI-XMMLSS-v2.0,33.661528,-5.740316,1.200514,0.000028,GALAXY,,,3867.88
39627646539137194,DESI-XMMLSS-v2.0,33.894655,-5.855650,0.218205,0.000007,GALAXY,,,909.38
39627640520318652,DESI-XMMLSS-v2.0,33.840486,-5.898485,0.307046,0.000030,GALAXY,,,1252.09
39627646534948909,DESI-XMMLSS-v2.0,33.824256,-5.845684,0.820464,0.000115,GALAXY,,,2918.39
39627652553776256,DESI-XMMLSS-v2.0,34.112773,-5.553846,1.231313,0.000056,GALAXY,,,3934.24
39627652557964694,DESI-XMMLSS-v2.0,34.182633,-5.572577,0.828965,0.000091,GALAXY,,,2943.34
39627646539142822,DESI-XMMLSS-v2.0,34.074468,-5.678296,1.086969,0.000156,GALAXY,,,3605.28
39627652553772633,DESI-XMMLSS-v2.0,34.001833,-5.620998,0.665524,0.000014,GALAXY,,,2470.16
39627652553775443,DESI-XMMLSS-v2.0,34.087183,-5.571564,1.513253,0.000311,QSO,,,4507.76
39627652553773879,DESI-XMMLSS-v2.0,34.038949,-5.571327,1.382936,0.000093,GALAXY,,,4254.14
39627652553774949,DESI-XMMLSS-v2.0,34.072450,-5.514340,0.642793,0.000097,GALAXY,,,2399.62
39627652553772683,DESI-XMMLSS-v2.0,34.003076,-5.573868,0.855844,0.000008,GALAXY,,,3017.39
39627652553773197,DESI-XMMLSS-v2.0,34.018253,-5.521807,1.313238,0.001105,QSO,,,4110.10
39627652553771683,DESI-XMMLSS-v2.0,33.974248,-5.575308,0.419740,0.000043,GALAXY,,,1663.33
39627652553771850,DESI-XMMLSS-v2.0,33.979665,-5.592113,2.404310,0.000113,QSO,,,5871.85
39627646539144970,DESI-XMMLSS-v2.0,34.138130,-5.640305,1.509780,0.000204,GALAXY,,,4502.10
39627652553775629,DESI-XMMLSS-v2.0,34.093414,-5.597105,1.613652,0.000046,GALAXY,,,4693.28
39627652553770336,DESI-XMMLSS-v2.0,33.933491,-5.602137,1.883066,0.000823,QSO,,,5144.02
39627646530756139,DESI-XMMLSS-v2.0,33.602873,-5.764001,0.893682,0.000034,GALAXY,,,3119.63
